CORE_otu	db_id	source	ISR_len	genus	family	order	class	phylum
Streptococcus mitis pneumoniae infantis oralis	SEQ12350	Streptococcus mitis	270	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus australis	SEQ13507	Streptococcus sp. 400_SSPC	278	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus australis	SEQ13506	Streptococcus australis ATCC 700641	277	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus australis	SEQ13509	Streptococcus australis ATCC 700641	279	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus australis	SEQ10927	Streptococcus sp. 400_SSPC	357	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus AY020	SEQ12007	Streptococcus sp. oral taxon 056 str. F0418	269	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus AY020	SEQ12006	Streptococcus gordonii	269	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus AY020	SEQ12078	Streptococcus sp. oral taxon 056 str. F0418	268	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus cristatus	SEQ12003	Streptococcus cristatus	275	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus cristatus	SEQ12001	Streptococcus cristatus	275	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus cristatus	SEQ12002	Streptococcus cristatus ATCC 51100	274	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus cristatus	SEQ12030	Streptococcus cristatus	270	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus cristatus	SEQ12462	Streptococcus cristatus	275	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus cristatus	SEQ12391	Streptococcus cristatus AS 1.3089	276	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus cristatus	SEQ11999	Streptococcus cristatus	275	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus cristatus	SEQ12000	Streptococcus cristatus	275	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus downei	SEQ13474	Streptococcus downei F0415	495	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus downei	SEQ13473	Streptococcus downei F0415	495	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus gordonii	SEQ12363	Streptococcus gordonii	271	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus gordonii	SEQ12009	Streptococcus gordonii	270	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus gordonii	SEQ12364	Streptococcus gordonii	270	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus gordonii	SEQ12008	Streptococcus gordonii	270	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus gordonii	SEQ12011	Streptococcus gordonii	270	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus gordonii	SEQ12010	Streptococcus gordonii	269	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus intermedius constellatus	SEQ12036	Streptococcus constellatus	342	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus intermedius constellatus	SEQ12362	Streptococcus intermedius ATCC 27335	293	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus intermedius constellatus	SEQ12358	Streptococcus intermedius	414	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus intermedius constellatus	SEQ12361	Streptococcus intermedius B196	294	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus intermedius constellatus	SEQ12035	Streptococcus sp. AS20	342	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus intermedius constellatus	SEQ12359	Streptococcus intermedius F0413	414	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus intermedius constellatus	SEQ12360	Streptococcus intermedius	413	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus intermedius constellatus	SEQ12034	Streptococcus sp. FDAARGOS_146	341	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus intermedius constellatus	SEQ12037	Streptococcus intermedius	342	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mitis pneumoniae infantis oralis	SEQ13559	Streptococcus peroris ATCC 700780	274	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus massiliensis	SEQ12555	Streptococcus massiliensis 4401825	515	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mitis pneumoniae infantis oralis	CP014326	Streptococcus mitis SVGS 061 257	257	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mitis pneumoniae infantis oralis	FR720602	Streptococcus oralis Uo5 257	257	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mitis pneumoniae infantis oralis	JN181385	Streptococcus infantis ATCC 700779 276	276	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11995	Streptococcus mutans 66-2A	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11989	Streptococcus mutans B115SM-A	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11983	Streptococcus mutans 15VF2	404	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11970	Streptococcus mutans B084SM-A	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11997	Streptococcus mutans	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11984	Streptococcus mutans B07Sm2	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11985	Streptococcus mutans M230	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11988	Streptococcus mutans SF14	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11980	Streptococcus mutans	408	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11964	Streptococcus mutans B06Sm2	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11987	Streptococcus mutans 3SN1	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11979	Streptococcus mutans	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11982	Streptococcus mutans	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11978	Streptococcus mutans B04Sm5	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11998	Streptococcus mutans 4VF1	410	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11962	Streptococcus mutans 11A1	412	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11971	Streptococcus mutans	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11994	Streptococcus mutans	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11973	Streptococcus mutans 15JP3	414	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11968	Streptococcus mutans SM1	410	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11976	Streptococcus mutans A9	410	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11977	Streptococcus mutans SM4	410	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11974	Streptococcus mutans B114SM-A	412	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11975	Streptococcus mutans NLML5	410	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11967	Streptococcus mutans G123	410	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11990	Streptococcus mutans N29	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11996	Streptococcus mutans	414	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11966	Streptococcus mutans B112SM-A	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11991	Streptococcus mutans U2A	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11969	Streptococcus mutans NCTC 11060	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11965	Streptococcus mutans R221	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11992	Streptococcus mutans 5SM3	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11981	Streptococcus mutans B13Sm1	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11972	Streptococcus mutans B24Sm2	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11963	Streptococcus mutans 11SSST2	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11986	Streptococcus mutans B082SM-A	411	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus mutans	SEQ11993	Streptococcus mutans	412	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus oligofermentans sinensis	SEQ12077	Streptococcus sinensis	275	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus oligofermentans sinensis	SEQ12488	Streptococcus suis YS59	429	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus oligofermentans sinensis	SEQ11022	Streptococcus sinensis	853	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus oligofermentans sinensis	SEQ12076	Streptococcus sp. DD04	276	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12198	Streptococcus parasanguinis	273	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12190	Streptococcus parasanguinis F0405	271	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12495	Streptococcus parasanguinis	273	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12197	Streptococcus parasanguinis CC87K	273	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12338	Streptococcus parasanguinis	272	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12191	Streptococcus parasanguinis SK236	274	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12340	Streptococcus parasanguinis	272	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12490	Streptococcus parasanguinis	272	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12342	Streptococcus parasanguinis ATCC 15912	272	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12194	Streptococcus parasanguinis F0405	271	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12492	Streptococcus parasanguinis	273	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12195	Streptococcus parasanguinis F0405	272	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12337	Streptococcus parasanguinis FW213	272	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12493	Streptococcus parasanguinis CC87K	273	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12339	Streptococcus parasanguinis F0449	272	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12341	Streptococcus parasanguinis	272	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12193	Streptococcus parasanguinis SK236	272	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12494	Streptococcus parasanguinis	272	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus parasanguinis	SEQ12192	Streptococcus parasanguinis SK236	272	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12517	Streptococcus pyogenes	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12531	Streptococcus pyogenes	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12526	Streptococcus pyogenes MGAS2111	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12502	Streptococcus pyogenes MGAS2111	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12537	Streptococcus pyogenes ABC020047619	446	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12503	Streptococcus pyogenes MGAS2111	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12539	Streptococcus pyogenes	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12546	Streptococcus pyogenes JRS4	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12525	Streptococcus pyogenes	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12528	Streptococcus pyogenes	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12534	Streptococcus pyogenes MGAS2111	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12516	Streptococcus pyogenes HKU QMH11M0907901	444	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12514	Streptococcus pyogenes	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12536	Streptococcus pyogenes GA16797	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ17209	Streptococcus pyogenes MGAS2111	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12545	Streptococcus pyogenes MGAS10394	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ13554	Streptococcus uberis 6780	363	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12527	Streptococcus pyogenes ABC020032182	446	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12521	Streptococcus pyogenes AA216	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12519	Streptococcus pyogenes	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12523	Streptococcus pyogenes ABC020044188	446	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12524	Streptococcus pyogenes	446	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12500	Streptococcus pyogenes str. Manfredo	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12498	Streptococcus pyogenes SP8-LAU	310	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12336	Streptococcus canis FSL Z3-227	310	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12535	Streptococcus pyogenes	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12554	Streptococcus pyogenes ABC020026946	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12533	Streptococcus pyogenes MGAS2111	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12530	Streptococcus pyogenes ABC020052420	446	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12544	Streptococcus pyogenes STAB901	444	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12507	Streptococcus pyogenes	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12522	Streptococcus pyogenes	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12505	Streptococcus pyogenes MGAS2111	444	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12538	Streptococcus pyogenes ATCC 10782	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12543	Streptococcus pyogenes	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12529	Streptococcus pyogenes ABC020025676	447	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12542	Streptococcus pyogenes ABC020049540	446	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12497	Streptococcus canis FSL Z3-227	310	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12548	Streptococcus pyogenes	446	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12532	Streptococcus pyogenes ABC020052558	446	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12501	Streptococcus pyogenes ABC020049540	446	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12518	Streptococcus pyogenes	447	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12499	Streptococcus pyogenes SP8-LAU	172	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12520	Streptococcus pyogenes ABC020054871	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12506	Streptococcus pyogenes	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12511	Streptococcus pyogenes	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12547	Streptococcus pyogenes SS1447	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12540	Streptococcus pyogenes ABC020049545	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12541	Streptococcus pyogenes	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12512	Streptococcus pyogenes	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12552	Streptococcus pyogenes AA216	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12510	Streptococcus pyogenes SP10-LAU	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
Streptococcus pyogenes	SEQ12515	Streptococcus pyogenes ABC020007794	445	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
